dress_id,rgb,classified_color
B0072NKJBI,"[242, 230, 234]",white
B0072NKJBI,"[242, 231, 235]",white
B007KZN4O2,"[204, 7, 18]",red
B004I8W7LU,"[140, 157, 190]",white
B00BPGDXUC,"[30, 27, 23]",black
B006Z3H180,"[127, 87, 75]",black
B00B3PUFX8,"[38, 44, 64]",black
B00B3PUFX8,"[41, 49, 67]",black
B00E0DI09G,"[63, 59, 59]",black
B00E0DI09G,"[241, 240, 241]",white
B00BT0P7LC,"[240, 241, 238]",white
B00FQPJWRG,"[35, 39, 36]",black
B009NVZUK2,"[24, 19, 19]",black
B0070ZCAV0,"[218, 200, 70]",white
B006J43C9C,"[12, 11, 12]",black
B006J43C9C,"[241, 241, 241]",white
B00E15LZA4,"[20, 33, 113]",black
B00DDLTDEM,"[64, 78, 113]",black
B00DDLTDEM,"[71, 85, 121]",black
B00DDLTDEM,"[63, 77, 111]",black
B003FGWERS,"[26, 22, 21]",black
B002SL81SM,"[16, 14, 14]",black
B00CIZ9JPM,"[12, 18, 14]",black
B008OGPPD4,"[241, 241, 239]",white
B0087Y2838,"[29, 27, 38]",black
B00EO984B0,"[31, 30, 30]",black
B00CIQD646,"[50, 62, 137]",blue
B00CIQD646,"[48, 61, 135]",blue
B00DEPCA7O,"[222, 106, 46]",red
B00870NI2C,"[244, 244, 243]",white
B0060Q81JU,"[244, 242, 237]",white
B007WASFYO,"[128, 87, 126]",red
B001T4YZ2A,"[50, 47, 36]",black
B00B2JINEI,"[96, 96, 95]",black
B00B87L544,"[66, 66, 65]",black
B008IGHSNA,"[51, 36, 73]",black
B00AMGU12Y,"[236, 235, 232]",white
B00AZ8313U,"[43, 177, 205]",blue
B00AZ8313U,"[43, 177, 205]",blue
B005NIUYLE,"[228, 224, 225]",white
B00BWYRQOQ,"[35, 31, 37]",black
B00ENX4NJO,"[165, 210, 189]",white
B008XODZWA,"[234, 66, 67]",red
B008XODZWA,"[234, 65, 66]",red
B00DZUMGP4,"[46, 46, 46]",black
B005JO4E3G,"[82, 108, 140]",blue
B005JO4E3G,"[71, 102, 135]",blue
B00E43Y1ZE,"[206, 217, 231]",white
B008BOWXP2,"[11, 69, 112]",black
B008BOWXP2,"[9, 75, 121]",black
B004J20TI8,"[30, 34, 39]",black
B0071N0U4U,"[219, 224, 226]",white
B00EJZWJA6,"[241, 104, 73]",red
B00B02V600,"[33, 33, 35]",black
B00B02V600,"[34, 34, 35]",black
B00B02V600,"[35, 35, 36]",black
B00ET7QBE4,"[242, 241, 241]",white
B00CEVZJEA,"[43, 43, 46]",black
B009EQDHEW,"[131, 178, 175]",white
B00BTLE41K,"[196, 232, 233]",white
B00BTLE41K,"[196, 232, 233]",white
B008MB1YNG,"[104, 46, 34]",black
B0091S4O6I,"[248, 245, 246]",white
B00DCTM83I,"[84, 58, 61]",black
B004YR18TC,"[65, 93, 102]",black
B004YR18TC,"[65, 102, 112]",black
B004YR18TC,"[65, 103, 113]",black
B00C77BPRG,"[200, 196, 204]",white
B00C77BPRG,"[221, 215, 220]",white
B002PJ5EIC,"[22, 45, 64]",black
B009C36NX4,"[47, 50, 103]",black
B007PVA6LK,"[17, 14, 16]",black
B00BX9I73Y,"[248, 245, 240]",white
B00AAZVAA4,"[226, 226, 238]",white
B00AAZVAA4,"[226, 226, 238]",white
B00DVG6LNK,"[242, 238, 239]",white
B004XDJH36,"[140, 135, 122]",white
B004XDJH36,"[216, 210, 210]",white
B004XDJH36,"[205, 199, 209]",white
B005H3GRRA,"[123, 167, 221]",white
B00B76OUUC,"[62, 59, 67]",black
B00B76OUUC,"[56, 52, 61]",black
B00B5BB3GI,"[178, 179, 180]",white
B00CD7YOU0,"[228, 90, 121]",red
B0057A6APM,"[205, 210, 214]",white
B0057A6APM,"[205, 210, 214]",white
B00DP8PGIU,"[21, 27, 29]",black
B008PQIE8G,"[28, 19, 29]",black
B008PQIE8G,"[75, 26, 91]",black
B00COV7SP8,"[174, 141, 158]",white
B0070P0ZLM,"[25, 37, 78]",black
B003YDYR5E,"[17, 13, 15]",black
B00CZGIWMU,"[34, 26, 58]",black
B005A3M0QO,"[153, 20, 37]",red
B00DDFBSE6,"[22, 62, 58]",black
B0090KH8XI,"[31, 49, 66]",black
B0047Y0D2K,"[29, 27, 30]",black
B007AR2XBA,"[34, 34, 33]",black
B007AR2XBA,"[19, 19, 19]",black
B007AR2XBA,"[18, 18, 18]",black
B007AR2XBA,"[240, 240, 240]",white
B007AR2XBA,"[240, 240, 240]",white
B009ANAMCE,"[23, 21, 22]",black
B007CVUSH0,"[21, 21, 21]",black
B004HWYHVA,"[23, 19, 18]",black
B004HWYHVA,"[230, 126, 175]",white
B004HWYHVA,"[226, 247, 168]",white
B004HWYHVA,"[15, 161, 198]",blue
B004HWYHVA,"[162, 18, 41]",red
B004HWYHVA,"[254, 255, 255]",white
B004RKX3CQ,"[228, 74, 60]",red
B0073PZRD0,"[192, 65, 70]",red
B004OA08SG,"[69, 66, 71]",black
B004OA08SG,"[58, 56, 60]",black
B00926L00C,"[221, 212, 217]",white
B00926L00C,"[221, 212, 218]",white
B008I2VO98,"[239, 239, 239]",white
B008I2VO98,"[241, 240, 241]",white
B00DBTNIMY,"[31, 30, 35]",black
B009T6MO2I,"[249, 246, 249]",white
B005EWM566,"[57, 54, 60]",black
B004IF6T26,"[46, 40, 38]",black
B004IF6T26,"[37, 35, 34]",black
B008A6027C,"[32, 17, 25]",black
B00A16KVXY,"[35, 37, 55]",black
B009HMSRQ6,"[231, 231, 229]",white
B009HMSRQ6,"[232, 231, 229]",white
B00DBZXSGO,"[31, 10, 25]",black
B007FKALOS,"[214, 217, 218]",white
B005GNVHO4,"[25, 27, 52]",black
B005GNVHO4,"[24, 26, 54]",black
B003ILC4I4,"[44, 42, 48]",black
B00BNMIUD8,"[245, 249, 242]",white
B00BNMIUD8,"[246, 250, 243]",white
B00DYW0O2U,"[30, 31, 45]",black
B007GAFWB4,"[236, 236, 233]",white
B00921C0SI,"[249, 244, 245]",white
B0096IXRCA,"[232, 246, 248]",white
B0096IXRCA,"[226, 243, 246]",white
B0096IXRCA,"[32, 56, 149]",blue
B008HXAZM0,"[238, 231, 224]",white
B008HXAZM0,"[238, 230, 224]",white
B0085F3RFC,"[84, 126, 186]",blue
B00CWL0VFY,"[240, 79, 79]",red
B00BLQ67YU,"[246, 246, 244]",white
B00A7I7KPS,"[63, 52, 59]",black
B00A7I7KPS,"[246, 245, 246]",white
B00A7I7KPS,"[62, 52, 58]",black
B00E1QBGIO,"[32, 30, 33]",black
B00DPJJ57C,"[157, 26, 28]",red
B00DPJJ57C,"[157, 26, 28]",red
B003E27SMO,"[61, 124, 148]",blue
B00DNJYQ7S,"[27, 103, 151]",blue
B005940PES,"[240, 239, 236]",white
B009APXBE8,"[31, 25, 24]",black
B007GJ44JQ,"[74, 74, 73]",black
B009AMLH8S,"[242, 137, 137]",white
B007WAU1FU,"[45, 163, 145]",green
B007WAU1FU,"[46, 163, 145]",green
B004LRBIJA,"[81, 81, 81]",black
B00763WB3I,"[242, 242, 234]",white
B00CIEPZ38,"[35, 35, 34]",black
B006ZQZT3Q,"[32, 52, 52]",black
B006ZQZT3Q,"[32, 52, 52]",black
B003YFIS3Y,"[23, 28, 57]",black
B003A2JHUE,"[39, 35, 36]",black
B00A8FABSI,"[34, 33, 44]",black
B00A8FABSI,"[34, 33, 44]",black
B005KOZ5WY,"[33, 27, 36]",black
B002CIIQUO,"[224, 46, 83]",red
B00EJYE6T4,"[188, 46, 45]",red
B00EJYE6T4,"[16, 32, 63]",black
B00CIBOMZ8,"[175, 57, 54]",red
B0084XZCGC,"[243, 234, 219]",white
B00COH9AUS,"[19, 20, 24]",black
B00BMOTF18,"[38, 14, 42]",black
B00BMOTF18,"[38, 14, 42]",black
B00CA7ISD2,"[20, 24, 27]",black
B0071RWH4W,"[246, 238, 240]",white
B00A89FVDY,"[37, 28, 29]",black
B00B51IDWU,"[49, 51, 47]",black
B00B51IDWU,"[53, 56, 52]",black
B0077SLJEE,"[27, 30, 31]",black
B00EZ7GUZ8,"[242, 242, 249]",white
B007MO65A6,"[230, 229, 224]",white
B00D2CV22S,"[40, 61, 98]",black
B007F3RTJA,"[125, 67, 89]",black
B007F3RTJA,"[143, 85, 105]",red
B0007V760O,"[168, 135, 147]",white
B008P2V8DS,"[229, 129, 127]",white
B0073114DG,"[30, 29, 32]",black
B0073114DG,"[31, 30, 33]",black
B0073114DG,"[37, 35, 38]",black
B006D5VXDE,"[24, 22, 26]",black
B004H4WHWO,"[49, 57, 100]",black
B004H4WHWO,"[50, 57, 99]",black
B005IR3L6A,"[199, 199, 185]",white
B005IR3L6A,"[226, 228, 218]",white
B0063TYDAK,"[18, 16, 18]",black
B003TEGZCQ,"[60, 57, 56]",black
B008OPMM40,"[19, 19, 19]",black
B00BL063PO,"[220, 219, 224]",white
B00CY93TEY,"[56, 41, 46]",black
B006M9EO3C,"[130, 45, 78]",red
B009ANVFZW,"[36, 31, 31]",black
B009ANVFZW,"[36, 31, 31]",black
B00AXDBFIU,"[238, 52, 54]",red
B00AXDBFIU,"[239, 51, 54]",red
B00D2D3WHA,"[20, 20, 20]",black
B00741MILM,"[35, 33, 33]",black
B00CMEN80Q,"[47, 44, 43]",black
B00CYSOGIS,"[241, 243, 240]",white
B005X95SKU,"[26, 25, 29]",black
B005X95SKU,"[28, 26, 30]",black
B00DWPDDE0,"[156, 5, 21]",red
B00DWPDDE0,"[156, 5, 21]",red
B005GPLLYI,"[33, 34, 36]",black
B005UER162,"[185, 6, 31]",red
B005MWM5XQ,"[246, 245, 244]",white
B00B67E2UA,"[232, 231, 229]",white
B0073ETM9Q,"[45, 43, 45]",black
B007794IK0,"[17, 8, 9]",black
B007794IK0,"[17, 8, 9]",black
B00C61P40M,"[82, 82, 81]",black
B00GI1MNXM,"[17, 11, 15]",black
B004RM9PPI,"[68, 67, 69]",black
B00A1CI1P8,"[55, 52, 43]",black
B005XIDI0S,"[234, 232, 231]",white
B00CZ589VA,"[184, 202, 156]",white
B00EZHW2XW,"[182, 37, 49]",red
B00EZHW2XW,"[184, 37, 50]",red
B004U88W4Y,"[234, 231, 227]",white
B004U88W4Y,"[234, 231, 227]",white
B007CVURMQ,"[21, 21, 21]",black
B00DO9LGXE,"[34, 33, 30]",black
B00DO9LGXE,"[219, 217, 213]",white
B005CONM86,"[205, 204, 201]",white
B005CONM86,"[211, 212, 212]",white
B005CONM86,"[209, 210, 209]",white
B005CONM86,"[210, 210, 209]",white
B00C40THWG,"[20, 18, 20]",black
B00C40THWG,"[245, 244, 245]",white
B00599DYKA,"[29, 23, 27]",black
B00715G3US,"[221, 220, 221]",white
B007BZFWK0,"[69, 68, 69]",black
B00D8RZKP2,"[17, 17, 21]",black
B00D8RZKP2,"[221, 222, 236]",white
B00E6O0SJ4,"[28, 27, 29]",black
B00DWXN3U6,"[43, 53, 127]",black
B00D7YJPXE,"[215, 230, 222]",white
B00B9Z4CTA,"[246, 245, 245]",white
B00B9Z4CTA,"[246, 245, 245]",white
B00B9Z4CTA,"[69, 62, 64]",black
B00B93UDRW,"[17, 18, 17]",black
B0057TDYV6,"[21, 27, 51]",black
B00DVHOZKU,"[104, 107, 109]",black
B005C2CDYC,"[179, 183, 185]",white
B005C2CDYC,"[179, 183, 185]",white
B00BXB7S78,"[236, 233, 231]",white
B0085U96NO,"[19, 18, 23]",black
B0080Q6XKW,"[214, 216, 212]",white
B006EY9VWE,"[65, 66, 54]",black
B00F61CW2C,"[244, 244, 241]",white
B00F61CW2C,"[243, 244, 241]",white
B00B7GKRRM,"[238, 238, 235]",white
B004MYFJYC,"[220, 218, 217]",white
B00BJ0O3YO,"[235, 125, 128]",red
B00BJ0O3YO,"[235, 125, 128]",red
B00CV18M6U,"[243, 243, 243]",white
B00CV18M6U,"[45, 44, 44]",black
B00CV18M6U,"[241, 241, 241]",white
B009OB2F5E,"[46, 43, 41]",black
B00BKW3NJM,"[219, 221, 228]",white
B00BKW3NJM,"[213, 215, 223]",white
B00BIFRDYC,"[112, 125, 145]",blue
B002M5KUZ6,"[241, 241, 238]",white
B0036ZALF0,"[28, 30, 41]",black
B00C1WM3WI,"[201, 167, 165]",white
B00AEB738M,"[28, 15, 42]",black
B00EECCZ08,"[42, 42, 46]",black
B00D4D4DJE,"[61, 80, 89]",black
B00D9OXFE2,"[37, 37, 36]",black
B009S3I4M6,"[52, 50, 143]",blue
B00A4MTQGS,"[211, 204, 207]",white
B008BHS3UI,"[23, 24, 28]",black
B0042RU7EQ,"[26, 21, 40]",black
B00385WOW6,"[30, 27, 28]",black
B00CW65VWC,"[245, 239, 240]",white
B00B81XSKO,"[250, 247, 243]",white
B0092PKY9G,"[6, 4, 39]",black
B0092PKY9G,"[245, 245, 246]",white
B0092PKY9G,"[6, 5, 40]",black
B0092PKY9G,"[6, 5, 40]",black
B00BNJXODW,"[118, 195, 118]",green
B008FEOZD6,"[16, 13, 14]",black
B000AN2C1C,"[49, 39, 53]",black
B000AN2C1C,"[47, 38, 52]",black
B00BXFG3MU,"[124, 120, 115]",black
B00BXFG3MU,"[124, 120, 115]",black
B00BXFG3MU,"[124, 120, 115]",black
B001GCVGU4,"[35, 32, 28]",black
B00ASIHRT6,"[227, 226, 215]",white
B0089NBBHQ,"[15, 17, 17]",black
B005QSQCMG,"[249, 247, 242]",white
B005QSQCMG,"[249, 247, 242]",white
B00FU1GPWG,"[47, 43, 40]",black
B009NB70WI,"[54, 45, 49]",black
B00751B2S6,"[81, 31, 81]",black
B00BBLLEFC,"[52, 74, 110]",black
B00BBLLEFC,"[52, 76, 112]",black
B00BBLLEFC,"[52, 76, 112]",black
B00763VR88,"[30, 30, 50]",black
B00763VR88,"[31, 30, 51]",black
B00E96Y7G4,"[226, 87, 56]",red
B00CAMHP22,"[250, 250, 245]",white
B007U3P7QC,"[247, 245, 246]",white
B0009FH4A0,"[211, 207, 206]",white
B0009FH4A0,"[39, 35, 33]",black
B0009FH4A0,"[39, 35, 33]",black
B00FOXWGJQ,"[28, 27, 30]",black
B00FOXWGJQ,"[29, 28, 30]",black
B00GHKV5L0,"[47, 45, 46]",black
B00GHKV5L0,"[42, 40, 41]",black
B00372605W,"[27, 26, 29]",black
B00372605W,"[27, 26, 29]",black
B00372605W,"[27, 26, 29]",black
B00BMAPLV0,"[35, 35, 39]",black
B0089XUFLY,"[100, 97, 86]",black
B00CPTEZJG,"[49, 47, 51]",black
B008545ZWG,"[247, 243, 241]",white
B00E1BFI60,"[38, 28, 31]",black
B00BSU24UK,"[227, 226, 225]",white
B007KRZ4KC,"[239, 244, 239]",white
B00EF5XTKY,"[9, 137, 107]",green
B00AYWQLR0,"[41, 39, 37]",black
B00AYWQLR0,"[59, 66, 31]",black
B00G7H39YY,"[112, 102, 117]",black
B0089AHKSI,"[19, 19, 19]",black
B0054GX868,"[47, 44, 39]",black
B004JZWJF6,"[170, 31, 39]",red
B007WA3IWI,"[222, 198, 177]",white
B0084XZETM,"[237, 228, 231]",white
B009PNEAUE,"[56, 46, 103]",black
B005GQPE72,"[81, 64, 87]",black
B005GQPE72,"[81, 64, 87]",black
B008S1CRSQ,"[227, 230, 215]",white
B00I0XXRJU,"[136, 124, 146]",white
B00BYQL5RG,"[51, 49, 44]",black
B00BYQL5RG,"[33, 30, 29]",black
B00BYQL5RG,"[36, 33, 32]",black
B0057UI7SK,"[80, 57, 124]",black
B00F5XX4E6,"[19, 19, 19]",black
B002TYZGX6,"[245, 245, 241]",white
B004MPQFHG,"[234, 237, 221]",white
B004MPQFHG,"[234, 236, 221]",white
B005V3FJ3E,"[50, 45, 40]",black
B005V3FJ3E,"[241, 240, 238]",white
B00DR8U87M,"[40, 40, 48]",black
B00B903K3E,"[51, 51, 52]",black
B00ECF339E,"[34, 34, 34]",black
B00GKC1KC4,"[228, 21, 32]",red
B00ASISMTA,"[44, 33, 81]",black
B00EDRAXLW,"[248, 244, 242]",white
B004PFKIOE,"[242, 240, 238]",white
B005G16AIO,"[18, 17, 18]",black
B005G16AIO,"[18, 17, 18]",black
B004XDJKX8,"[243, 242, 238]",white
B00AWNGGJO,"[46, 95, 162]",blue
B00BYGPB1C,"[230, 228, 229]",white
B00BYGPB1C,"[229, 228, 228]",white
B003VWLPH6,"[250, 247, 114]",white
B003VWLPH6,"[250, 247, 114]",white
B004LLIRX6,"[248, 245, 240]",white
B008Z5TBRU,"[239, 238, 238]",white
B008CQ9GKY,"[72, 55, 107]",black
B00EV5AGRM,"[69, 84, 106]",black
B00EV5AGRM,"[73, 86, 109]",black
B00E4SUGE4,"[183, 4, 78]",red
B0081ZKNNA,"[130, 128, 130]",white
B00FGNAA74,"[140, 208, 230]",white
B00FGNAA74,"[140, 208, 230]",white
B00FGNAA74,"[139, 207, 230]",white
B00FLB926Q,"[33, 30, 41]",black
B00FLB926Q,"[33, 30, 41]",black
B008CUX57U,"[223, 194, 199]",white
B00BUK9SKM,"[233, 230, 231]",white
B00CTY975E,"[113, 208, 220]",white
B009WSPQ00,"[47, 7, 31]",black
B009WSPQ00,"[61, 12, 40]",black
B00A890C3S,"[173, 148, 165]",white
B004UJIXV0,"[33, 39, 38]",black
B004UJIXV0,"[33, 39, 38]",black
B008542K88,"[91, 141, 207]",blue
B00C75RRQ6,"[225, 224, 223]",white
B003X686N6,"[247, 244, 243]",white
B003X686N6,"[247, 244, 242]",white
B008UCNHIW,"[248, 245, 245]",white
B008UCNHIW,"[248, 245, 245]",white
B00A16E8ME,"[222, 216, 226]",white
B003IM3LXK,"[65, 63, 62]",black
B00CIV276Y,"[10, 205, 189]",green
B00CIV276Y,"[10, 205, 189]",green
B004LC1BVA,"[33, 67, 98]",black
B004LC1BVA,"[39, 75, 106]",black
B004LC1BVA,"[41, 78, 111]",black
B007WAD7PG,"[243, 240, 234]",white
B00BFDU3MQ,"[246, 243, 240]",white
B008DSPNGC,"[28, 27, 29]",black
B0063U1Q9U,"[190, 27, 35]",red
B0058W6Q5S,"[247, 238, 242]",white
B008VPNQCK,"[54, 51, 52]",black
B00EE1R73E,"[34, 34, 34]",black
B00C70IBXO,"[50, 62, 137]",blue
B00C70IBXO,"[48, 61, 135]",blue
B00A8F9ZBW,"[227, 56, 104]",red
B00APFF1CW,"[160, 188, 211]",white
B00APFF1CW,"[160, 188, 211]",white
B00APFF1CW,"[158, 186, 209]",white
B00EH5FKCC,"[244, 223, 224]",white
B008XCAN2W,"[210, 208, 213]",white
B00CY0D466,"[250, 249, 244]",white
B00DWX5GCE,"[39, 14, 91]",black
B007618GC0,"[244, 241, 241]",white
B00BEVZ0H2,"[203, 190, 203]",white
B00H2URITC,"[19, 18, 17]",black
B00H2URITC,"[22, 21, 20]",black
B00H2URITC,"[19, 18, 17]",black
B003U8YNUM,"[23, 21, 26]",black
B0084XXH00,"[238, 235, 230]",white
B007V0BHAE,"[246, 242, 240]",white
B007V0BHAE,"[246, 242, 239]",white
B0090KHQOE,"[43, 66, 79]",black
B007S3V8QC,"[25, 21, 24]",black
B005G16BBK,"[243, 243, 242]",white
B00ACKD6EK,"[54, 120, 139]",blue
B00ACKD6EK,"[54, 120, 139]",blue
B007V0LFGA,"[41, 40, 41]",black
B007V0LFGA,"[45, 43, 32]",black
B00G7015AG,"[32, 44, 121]",black
B00979QTHS,"[19, 19, 19]",black
B00979QTHS,"[19, 19, 19]",black
B00FI0LV64,"[225, 74, 57]",red
B009AMPBDU,"[109, 101, 99]",black
B009AMPBDU,"[236, 235, 234]",white
B00FEDHH18,"[49, 47, 30]",black
B008XC960M,"[212, 179, 93]",white
B00E5ZASNA,"[221, 220, 222]",white
B00E4FWYME,"[218, 214, 206]",white
B004RM9OZE,"[31, 66, 64]",black
B00CEKI6VE,"[175, 7, 51]",red
B00999CL2I,"[128, 21, 73]",red
B005EVNHD2,"[18, 17, 17]",black
B00CBUSHT8,"[222, 223, 225]",white
B00CBUSHT8,"[222, 223, 225]",white
B009YMA3DY,"[14, 13, 17]",black
B00F0B5DGU,"[149, 151, 145]",white
B008QWFVLC,"[231, 230, 228]",white
B008QWFVLC,"[234, 58, 47]",red
B00A8FA2JG,"[224, 58, 105]",red
B007WASFI0,"[51, 95, 97]",black
B007WASFI0,"[51, 95, 97]",black
B009EONGHC,"[10, 135, 136]",blue
B00BQ2RZS6,"[241, 241, 241]",white
B00BQ2RZS6,"[32, 31, 34]",black
B00BQ2RZS6,"[32, 31, 35]",black
B003ZQCU8G,"[51, 54, 51]",black
B0009PDO0Y,"[90, 47, 61]",black
B00DZEZJAY,"[35, 31, 33]",black
B00DZEZJAY,"[35, 31, 33]",black
B00AEYZ3WW,"[42, 50, 58]",black
B00AEYZ3WW,"[42, 50, 58]",black
B00E1MDLU4,"[245, 243, 243]",white
B005BP8MYA,"[18, 16, 19]",black
B00CGTC7K4,"[115, 115, 120]",black
B00CTLHCMW,"[241, 196, 213]",white
B003AKJK1C,"[81, 70, 121]",black
B00BOZK7L2,"[224, 223, 221]",white
B00715FT9O,"[44, 53, 65]",black
B004A7XTRK,"[46, 39, 42]",black
B00DSR1UQK,"[237, 236, 232]",white
B0060ROCF6,"[225, 222, 218]",white
B0060ROCF6,"[225, 222, 218]",white
B009QW3YJC,"[140, 133, 129]",white
B004M17IEY,"[17, 122, 157]",blue
B00CZVH72Q,"[19, 15, 12]",black
B009DMF5S8,"[17, 14, 14]",black
B00ARCVEO2,"[245, 246, 245]",white
B008YQUZ2K,"[45, 18, 71]",black
B008YQUZ2K,"[45, 17, 71]",black
B008YQUZ2K,"[45, 18, 71]",black
B00CFUDMI0,"[57, 55, 60]",black
B00BFF9RHQ,"[34, 33, 33]",black
B00BFF9RHQ,"[30, 30, 29]",black
B00DP3BMWO,"[68, 65, 65]",black
B0062KIBWG,"[45, 42, 34]",black
B0062KIBWG,"[244, 244, 242]",white
B0062KIBWG,"[27, 24, 18]",black
B007WATQV0,"[122, 11, 29]",black
B007WATQV0,"[59, 21, 28]",black
B004O76KAE,"[131, 190, 182]",white
B006Y6FI10,"[27, 23, 24]",black
B006Y6FI10,"[27, 23, 24]",black
B00G4D1N7G,"[39, 36, 36]",black
B00FDO1FC0,"[241, 240, 239]",white
B00FDO1FC0,"[241, 240, 239]",white
B002SQKN4M,"[30, 23, 21]",black
B004P8IR2Q,"[235, 230, 225]",white
B0075ARM86,"[239, 93, 88]",red
B001WAKYXK,"[247, 247, 228]",white
B00DC8NSNS,"[37, 42, 42]",black
B0087CHJ20,"[113, 100, 108]",black
B00E4HGCSO,"[245, 245, 245]",white
B00E4HGCSO,"[27, 26, 27]",black
B006Q97MOQ,"[70, 65, 88]",black
B007KCWX24,"[48, 46, 52]",black
B007KCWX24,"[76, 69, 79]",black
B008PD5CAW,"[56, 52, 58]",black
B00E8CMS88,"[20, 20, 17]",black
B007GSGDPU,"[234, 199, 85]",white
B00DGJYZIK,"[29, 27, 27]",black
B008R724AW,"[68, 64, 58]",black
B008R724AW,"[15, 13, 17]",black
B0086TJ5VC,"[70, 71, 96]",black
B005GHINYC,"[233, 222, 225]",white
B00AFVJ0C8,"[28, 29, 46]",black
B006ZU1M38,"[244, 243, 239]",white
B006ZU1M38,"[244, 243, 239]",white
B00AK14EQU,"[246, 246, 245]",white
B00AK14EQU,"[246, 246, 245]",white
B004FPIBPW,"[207, 205, 200]",white
B00B8XQDAO,"[52, 38, 46]",black
B00B8XQDAO,"[67, 47, 58]",black
B00B8XQDAO,"[47, 31, 40]",black
B00B8XQDAO,"[47, 31, 40]",black
B00DUGA3SA,"[129, 160, 178]",white
B00CE4H29C,"[235, 233, 230]",white
B0082GUCYI,"[216, 113, 100]",red
B00E5K1GHC,"[64, 54, 131]",blue
B004Z0OS1S,"[27, 26, 40]",black
B004Z0OS1S,"[27, 26, 40]",black
B004Z0OS1S,"[27, 26, 40]",black
B0088VTRHA,"[217, 6, 31]",red
B004U9YVZ2,"[232, 230, 227]",white
B00B89IDK6,"[28, 31, 36]",black
B00B89IDK6,"[28, 31, 36]",black
B00CN4Y228,"[190, 19, 34]",red
B004OYUJFY,"[18, 14, 18]",black
B0020HRSL0,"[34, 29, 30]",black
B009L1LK80,"[55, 54, 84]",black
B00858V18O,"[86, 37, 14]",black
B003BKX134,"[248, 241, 240]",white
B003BKX134,"[248, 241, 241]",white
B00CY0CQIS,"[239, 9, 108]",red
B00BOZ5GX6,"[42, 55, 143]",blue
B00BOZ5GX6,"[50, 67, 159]",blue
B009OCO9XO,"[25, 20, 26]",black
B009OCO9XO,"[26, 20, 27]",black
B00FLMQ7EK,"[155, 146, 151]",white
B00FLMQ7EK,"[152, 148, 150]",white
B00FLMQ7EK,"[152, 148, 151]",white
B00DIGHJ70,"[195, 203, 199]",white
B007C7K022,"[213, 37, 41]",red
B007C7K022,"[213, 36, 41]",red
B00COAD6IM,"[24, 19, 20]",black
B0091QF7WA,"[145, 5, 20]",red
B00H8NFTEE,"[51, 63, 100]",black
B002PEH0RK,"[71, 69, 76]",black
B003RRWX30,"[29, 24, 54]",black
B00870UX8Y,"[17, 20, 42]",black
B00870UX8Y,"[16, 19, 41]",black
B009K7G69I,"[29, 24, 26]",black
B007XXL5RO,"[41, 50, 48]",black
B00CJQGOHG,"[61, 74, 115]",black
B00DEECQW4,"[25, 22, 23]",black
B00DEECQW4,"[239, 237, 239]",white
B00DEECQW4,"[245, 244, 245]",white
B00FEW7C9Q,"[121, 12, 52]",black
B00BP42B66,"[246, 245, 240]",white
B006P5OVFE,"[28, 79, 84]",black
B00CX4IMYM,"[250, 247, 246]",white
B000TBH0RQ,"[56, 64, 53]",black
B009001XCU,"[189, 191, 189]",white
B0058T1N0Y,"[51, 45, 45]",black
B0058T1N0Y,"[51, 45, 44]",black
B008R9FCCC,"[244, 232, 236]",white
B008R9FCCC,"[238, 219, 228]",white
B003ZYDB7M,"[68, 62, 73]",black
B00F4MYOE2,"[51, 47, 42]",black
B007MF6EBU,"[245, 245, 245]",white
B00BW88S9E,"[33, 33, 44]",black
B00BW88S9E,"[244, 244, 244]",white
B0065WE3J6,"[36, 34, 65]",black
B0051895KW,"[15, 14, 15]",black
B00B4L015I,"[189, 234, 223]",white
B006GHDPKI,"[65, 57, 73]",black
B006J431UM,"[226, 210, 222]",white
B006J431UM,"[226, 210, 222]",white
B006J431UM,"[42, 35, 38]",black
B00870V1IK,"[240, 232, 236]",white
B0091QQ1OI,"[54, 50, 52]",black
B004GXAARU,"[79, 78, 94]",black
B003XCJQAM,"[141, 56, 43]",red
B003XCJQAM,"[141, 56, 43]",red
B007W9ZGL0,"[231, 227, 230]",white
B007W9ZGL0,"[232, 227, 231]",white
B009UZSZBW,"[199, 25, 80]",red
B00C4NV6LS,"[13, 12, 17]",black
B00C4NV6LS,"[23, 23, 27]",black
B009P3WCOA,"[28, 27, 24]",black
B00CL0KUU2,"[219, 220, 222]",white
B00CL0KUU2,"[219, 220, 222]",white
B00B52C7IA,"[81, 89, 181]",blue
B00B52C7IA,"[81, 89, 181]",blue
B0036TG93Y,"[20, 16, 18]",black
B0036TG93Y,"[21, 16, 18]",black
B009HG2R3G,"[54, 51, 27]",black
B009COQU2C,"[24, 24, 24]",black
B00AHOZRH0,"[27, 25, 27]",black
B00D83K0TM,"[210, 57, 40]",red
B006JXMTP6,"[26, 29, 38]",black
B004NHHMS4,"[59, 59, 64]",black
B004KNX4QA,"[31, 29, 29]",black
B00B1H3P4O,"[39, 35, 33]",black
B006DLK4O2,"[38, 45, 33]",black
B005LVJWQ6,"[32, 40, 56]",black
B007PKEDPG,"[35, 38, 51]",black
B0090KHE5A,"[83, 81, 122]",black
B00BYNDWIE,"[114, 187, 209]",white
B00BYNDWIE,"[32, 29, 36]",black
B004SKFLY8,"[38, 32, 38]",black
B00E5O5UCA,"[223, 128, 113]",red
